,title,description,channelId,thumbnails,etag,id,kind,snippet
161,조재원,"매주 몰래카메라, 실험카메라 술자리게임 등 신규 컨텐츠도 올라갑니다!

페이스북 : https://www.facebook.com/jomansae
문의 : jojaewon0703@gmail.com",UC2o_y872S6YvaO1K8EYnoxg,https://yt3.ggpht.com/-3FlTq9nw8QI/AAAAAAAAAAI/AAAAAAAAAAA/7PuicTju5pI/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/DNpeARxL487HyWb1wCSJPthgOok""",XMm1RFsYKmtAqoa2erMGw7vVcj3yYAVmXxzctjDJzpI,youtube#subscription,"{'publishedAt': '2019-05-11T13:20:45.456Z', 'title': '조재원', 'description': '매주 몰래카메라, 실험카메라 술자리게임 등 신규 컨텐츠도 올라갑니다!\n\n페이스북 : https://www.facebook.com/jomansae\n문의 : jojaewon0703@gmail.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UC2o_y872S6YvaO1K8EYnoxg'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-3FlTq9nw8QI/AAAAAAAAAAI/AAAAAAAAAAA/7PuicTju5pI/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-3FlTq9nw8QI/AAAAAAAAAAI/AAAAAAAAAAA/7PuicTju5pI/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-3FlTq9nw8QI/AAAAAAAAAAI/AAAAAAAAAAA/7PuicTju5pI/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
162,호러플레이,"잘 알려지지 않은 공포 영화들을 주로 소개해드리는 채널입니다!

문의:storyplayercommunity@gmail.com",UCilg-Dej9T4Swo-EbnLC4AA,https://yt3.ggpht.com/-zWuWGKDFLXM/AAAAAAAAAAI/AAAAAAAAAAA/6JRUHehLuwk/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/cHThmS91As5BpiFUSwZtHpZohHg""",XMm1RFsYKmsKG2GYc6kuBr-IKFePjhBUwJdm4Hria2s,youtube#subscription,"{'publishedAt': '2018-01-09T07:51:59.333Z', 'title': '호러플레이', 'description': '잘 알려지지 않은 공포 영화들을 주로 소개해드리는 채널입니다!\n\n문의:storyplayercommunity@gmail.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCilg-Dej9T4Swo-EbnLC4AA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-zWuWGKDFLXM/AAAAAAAAAAI/AAAAAAAAAAA/6JRUHehLuwk/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-zWuWGKDFLXM/AAAAAAAAAAI/AAAAAAAAAAA/6JRUHehLuwk/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-zWuWGKDFLXM/AAAAAAAAAAI/AAAAAAAAAAA/6JRUHehLuwk/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
163,고몽,"고몽 페이스북 :   https://www.facebook.com/thismovietonight/
고몽 인스타 : @gomongtube
사생활 인스타 @gomongyoutube
​
스토리가 있는 모든 것을 이야기 하는 스토리텔러 고몽입니다.
1. 한국영화, 외국영화, 독립영화, 예술영화의 리뷰, 프리뷰, 큐레이션
2. 김시선과 함께하는 오늘밤엔이영화
3. 미국코믹스, 일본애니메이션의 소개 및 분석
4. 미드, 영드, 일드 , 한드 추천
5. 도서, 게임 스토리
6. 예능
7. 아이템소개
8. 약간의 브이로그
   
소통 및 비즈니스는 dl_gomong@semicolonstudio.com 로 연락 부탁드려요!
​",UCpcft4FJXgUjnxWoQYsl7Ug,https://yt3.ggpht.com/-6NrXT6pTQYA/AAAAAAAAAAI/AAAAAAAAAAA/gfH5sLimfTg/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/X9AAZAdY-SMnrlNcp0GoAD4bExg""",XMm1RFsYKmtAqoa2erMGw4Gko0AKsHxMAYMTvbSsOqY,youtube#subscription,"{'publishedAt': '2017-11-11T00:21:42.000Z', 'title': '고몽', 'description': '고몽 페이스북 :   https://www.facebook.com/thismovietonight/\n고몽 인스타 : @gomongtube\n사생활 인스타 @gomongyoutube\n\u200b\n스토리가 있는 모든 것을 이야기 하는 스토리텔러 고몽입니다.\n1. 한국영화, 외국영화, 독립영화, 예술영화의 리뷰, 프리뷰, 큐레이션\n2. 김시선과 함께하는 오늘밤엔이영화\n3. 미국코믹스, 일본애니메이션의 소개 및 분석\n4. 미드, 영드, 일드 , 한드 추천\n5. 도서, 게임 스토리\n6. 예능\n7. 아이템소개\n8. 약간의 브이로그\n   \n소통 및 비즈니스는 dl_gomong@semicolonstudio.com 로 연락 부탁드려요!\n\u200b', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCpcft4FJXgUjnxWoQYsl7Ug'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-6NrXT6pTQYA/AAAAAAAAAAI/AAAAAAAAAAA/gfH5sLimfTg/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-6NrXT6pTQYA/AAAAAAAAAAI/AAAAAAAAAAA/gfH5sLimfTg/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-6NrXT6pTQYA/AAAAAAAAAAI/AAAAAAAAAAA/gfH5sLimfTg/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
164,The World of Dave데이브,"데이브 영상 채널 입니다! 공감/코미디/문화적인/영어교육/먹방/실험 영상 아티스트 입니다!! (사실 아이디어 생긴대로 만듭니다) 영상 촬영이랑 편집 직접 합니다! 재미있게 봐주세요! 대한민국 만세!
Hey, It's Dave. I try to touch all areas from comedy and satire to cultural videos. My videos are based in Korea, where I reside! I work hard to update often so subscribe and enjoy! Thanks! 
davelevene@naver.com",UCqTVaBwm6FwVTt3oC77q9Mw,https://yt3.ggpht.com/-JaryA33LRAU/AAAAAAAAAAI/AAAAAAAAAAA/2ela-yHLSVw/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/SPYwThI4_cMh4E2RmVH8dyDytzc""",XMm1RFsYKmtAqoa2erMGwxnhFPMk0UVntmZIOVo-uKQ,youtube#subscription,"{'publishedAt': '2018-01-22T17:46:31.315Z', 'title': 'The World of Dave데이브', 'description': ""데이브 영상 채널 입니다! 공감/코미디/문화적인/영어교육/먹방/실험 영상 아티스트 입니다!! (사실 아이디어 생긴대로 만듭니다) 영상 촬영이랑 편집 직접 합니다! 재미있게 봐주세요! 대한민국 만세!\nHey, It's Dave. I try to touch all areas from comedy and satire to cultural videos. My videos are based in Korea, where I reside! I work hard to update often so subscribe and enjoy! Thanks! \ndavelevene@naver.com"", 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCqTVaBwm6FwVTt3oC77q9Mw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-JaryA33LRAU/AAAAAAAAAAI/AAAAAAAAAAA/2ela-yHLSVw/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-JaryA33LRAU/AAAAAAAAAAI/AAAAAAAAAAA/2ela-yHLSVw/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-JaryA33LRAU/AAAAAAAAAAI/AAAAAAAAAAA/2ela-yHLSVw/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
165,tecmath,"This channel obsesses over methods to make maths easier!
I specialise in Math Tricks for fast results!",UCb7w5aTnt7YeXBcVCY0mgFw,https://yt3.ggpht.com/-TDt18znmFk4/AAAAAAAAAAI/AAAAAAAAAAA/SyBhiWf4vTE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/LOCNdVq4EFp9bOL3kn6oJZ1KTkI""",XMm1RFsYKmtAqoa2erMGw8t73_azyQMAE7y-wB4uBW0,youtube#subscription,"{'publishedAt': '2014-02-17T13:22:30.000Z', 'title': 'tecmath', 'description': 'This channel obsesses over methods to make maths easier!\r\nI specialise in Math Tricks for fast results!', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCb7w5aTnt7YeXBcVCY0mgFw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-TDt18znmFk4/AAAAAAAAAAI/AAAAAAAAAAA/SyBhiWf4vTE/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-TDt18znmFk4/AAAAAAAAAAI/AAAAAAAAAAA/SyBhiWf4vTE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-TDt18znmFk4/AAAAAAAAAAI/AAAAAAAAAAA/SyBhiWf4vTE/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
166,Sung Kim,"컴퓨터 소프트웨어와 딥러닝, 영어등 다양한 재미있는 이야기들을 나누는 곳입니다.",UCML9R2ol-l0Ab9OXoNnr7Lw,https://yt3.ggpht.com/-2FvoVmUFc28/AAAAAAAAAAI/AAAAAAAAAAA/nQZywjAQrNw/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/4EqrlSYRJ4sdrHHFUFo9fbhqSIg""",XMm1RFsYKmtAqoa2erMGw8XNA31TwgF7Ci4z_6ls97U,youtube#subscription,"{'publishedAt': '2018-06-20T09:25:01.139Z', 'title': 'Sung Kim', 'description': '컴퓨터 소프트웨어와 딥러닝, 영어등 다양한 재미있는 이야기들을 나누는 곳입니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCML9R2ol-l0Ab9OXoNnr7Lw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-2FvoVmUFc28/AAAAAAAAAAI/AAAAAAAAAAA/nQZywjAQrNw/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-2FvoVmUFc28/AAAAAAAAAAI/AAAAAAAAAAA/nQZywjAQrNw/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-2FvoVmUFc28/AAAAAAAAAAI/AAAAAAAAAAA/nQZywjAQrNw/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
167,The King of Random,"We make videos dedicated to exploring life through all kinds of life hacks, experiments, and random weekend projects.

There is excitement found in discovering the unknown, so join us and let’s build something great together. 

FTC Disclaimer: We earn a % of sales made through Amazon Affiliate links",UC1zZE_kJ8rQHgLTVfobLi_g,https://yt3.ggpht.com/-9ZRXuGYX6m0/AAAAAAAAAAI/AAAAAAAAAAA/SFFouCJ7BAg/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/kfh8pRlO1bJScjyCv1Y04EYI9vk""",XMm1RFsYKmtAqoa2erMGw_WzotRfCzQKFah7e7FP3sI,youtube#subscription,"{'publishedAt': '2019-03-03T21:15:11.816Z', 'title': 'The King of Random', 'description': 'We make videos dedicated to exploring life through all kinds of life hacks, experiments, and random weekend projects.\n\nThere is excitement found in discovering the unknown, so join us and let’s build something great together. \n\nFTC Disclaimer: We earn a % of sales made through Amazon Affiliate links', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UC1zZE_kJ8rQHgLTVfobLi_g'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-9ZRXuGYX6m0/AAAAAAAAAAI/AAAAAAAAAAA/SFFouCJ7BAg/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-9ZRXuGYX6m0/AAAAAAAAAAI/AAAAAAAAAAA/SFFouCJ7BAg/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-9ZRXuGYX6m0/AAAAAAAAAAI/AAAAAAAAAAA/SFFouCJ7BAg/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
168,모아요,"철저한 간결. 철저한 B급. 철저한 병맛. 설명계의 삼위일체.
착한 설명충 모아요.

＊모든 문의 : moayo@sandbox.co.kr",UCtJpqaQ0XAmX5uYZ48crOdQ,https://yt3.ggpht.com/-cmO5IgnsBZI/AAAAAAAAAAI/AAAAAAAAAAA/qTQVNAakI0I/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/7G8DU4hgzncz36qbgxNEnEdekgk""",XMm1RFsYKmsKG2GYc6kuBoMJL0NXtImVeu7XOfP3S_g,youtube#subscription,"{'publishedAt': '2019-07-28T17:09:24.718Z', 'title': '모아요', 'description': '철저한 간결. 철저한 B급. 철저한 병맛. 설명계의 삼위일체.\n착한 설명충 모아요.\n\n＊모든 문의 : moayo@sandbox.co.kr', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCtJpqaQ0XAmX5uYZ48crOdQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-cmO5IgnsBZI/AAAAAAAAAAI/AAAAAAAAAAA/qTQVNAakI0I/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-cmO5IgnsBZI/AAAAAAAAAAI/AAAAAAAAAAA/qTQVNAakI0I/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-cmO5IgnsBZI/AAAAAAAAAAI/AAAAAAAAAAA/qTQVNAakI0I/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
169,cyriak,"I'm a freelance animator based somewhere in the UK. Feel free to get in touch for professional commissions (or anything else) via twitter or my website. I've given up trying to figure out youtube's messaging system.

The software I use is photoshop and after effects for animation and fruity loops for music.",UC9Ntx-EF3LzKY1nQ5rTUP2g,https://yt3.ggpht.com/-PEEroC96bZM/AAAAAAAAAAI/AAAAAAAAAAA/UwVICCI27-o/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/8A9cdJ3MksablAasXTPVF_836ew""",XMm1RFsYKmtAqoa2erMGw7dCdNsCmoq7edYUtr1BWKM,youtube#subscription,"{'publishedAt': '2016-02-14T16:02:10.000Z', 'title': 'cyriak', 'description': ""I'm a freelance animator based somewhere in the UK. Feel free to get in touch for professional commissions (or anything else) via twitter or my website. I've given up trying to figure out youtube's messaging system.\n\nThe software I use is photoshop and after effects for animation and fruity loops for music."", 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UC9Ntx-EF3LzKY1nQ5rTUP2g'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-PEEroC96bZM/AAAAAAAAAAI/AAAAAAAAAAA/UwVICCI27-o/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-PEEroC96bZM/AAAAAAAAAAI/AAAAAAAAAAA/UwVICCI27-o/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-PEEroC96bZM/AAAAAAAAAAI/AAAAAAAAAAA/UwVICCI27-o/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
170,동네놈들,"🤡 ""동네놈들""  크리에이터 :  SBS 개그맨 안진호  & 정재형 & 최부기 🤡

재밌고 빵빵터지는 영상으로 즐거움으로 들려볼랍니다😊
많은 관심과 사랑, 응원 부탁드려요~🖐🖐

방송.행사.섭외.광고 및 각종 문의는 이메일로 부탁드리겠슴돠 :-)
『 we_dnnd@naver.com 』",UCIuFnJrRwHEUcIVtozJnUGA,https://yt3.ggpht.com/-Z92eOkkhD3Y/AAAAAAAAAAI/AAAAAAAAAAA/R-Q1KQGT8YM/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/LRwJmP8Ex0DV2EbzAHnoxJMguLg""",XMm1RFsYKmsKG2GYc6kuBhLdzTrKFwdc8D9Z9_NaIHk,youtube#subscription,"{'publishedAt': '2018-11-16T00:43:00.416Z', 'title': '동네놈들', 'description': '🤡 ""동네놈들""  크리에이터 :  SBS 개그맨 안진호  & 정재형 & 최부기 🤡\n\n재밌고 빵빵터지는 영상으로 즐거움으로 들려볼랍니다😊\n많은 관심과 사랑, 응원 부탁드려요~🖐🖐\n\n방송.행사.섭외.광고 및 각종 문의는 이메일로 부탁드리겠슴돠 :-)\n『 we_dnnd@naver.com 』', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCIuFnJrRwHEUcIVtozJnUGA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-Z92eOkkhD3Y/AAAAAAAAAAI/AAAAAAAAAAA/R-Q1KQGT8YM/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-Z92eOkkhD3Y/AAAAAAAAAAI/AAAAAAAAAAA/R-Q1KQGT8YM/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-Z92eOkkhD3Y/AAAAAAAAAAI/AAAAAAAAAAA/R-Q1KQGT8YM/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
171,감성대디 Dennis,"안녕하세요.
서울에 살고 있는 아들, 딸 두 아이를 키우고 있는 감성대디 Dennis입니다.

제 영상은 인생스토리, 연애, 결혼, 육아이야기로 그동안 살아온 이야기와
앞으로 우리 네식구 살아가는 이야기를 소통하고자 채널을 만들었습니다.

구독과 좋아요♥는 큰 힘이 됩니다!!!

★감성대디 일상 
www.instagram.com/gam_sung_daddy

★감성대디 비지니스
 jungbailee@naver.com",UCraFvs6dqAMkWgxuZUVrlgg,https://yt3.ggpht.com/-uee6RXUiTAM/AAAAAAAAAAI/AAAAAAAAAAA/pI4z7Q2mfqY/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/vEDanFr8fjnzCj0QJcro2awDX5I""",XMm1RFsYKmvBkbp-hf4Ryr4P1hZTPmSpG5xNhUyhNHA,youtube#subscription,"{'publishedAt': '2020-02-01T02:02:19.453Z', 'title': '감성대디 Dennis', 'description': '안녕하세요.\n서울에 살고 있는 아들, 딸 두 아이를 키우고 있는 감성대디 Dennis입니다.\n\n제 영상은 인생스토리, 연애, 결혼, 육아이야기로 그동안 살아온 이야기와\n앞으로 우리 네식구 살아가는 이야기를 소통하고자 채널을 만들었습니다.\n\n구독과 좋아요♥는 큰 힘이 됩니다!!!\n\n★감성대디 일상 \nwww.instagram.com/gam_sung_daddy\n\n★감성대디 비지니스\n jungbailee@naver.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCraFvs6dqAMkWgxuZUVrlgg'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-uee6RXUiTAM/AAAAAAAAAAI/AAAAAAAAAAA/pI4z7Q2mfqY/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-uee6RXUiTAM/AAAAAAAAAAI/AAAAAAAAAAA/pI4z7Q2mfqY/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-uee6RXUiTAM/AAAAAAAAAAI/AAAAAAAAAAA/pI4z7Q2mfqY/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
172,시간여행자,이것은 시간을 쫓아 세계를 탐험하는 시간여행자의 기록이다,UC16iTC43uespo7TqkSxybOA,https://yt3.ggpht.com/-PzsxQB5dkiY/AAAAAAAAAAI/AAAAAAAAAAA/04aWMYr2dxI/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/LGnwDkg1ux42RdvLP_UBKS2ZAHc""",XMm1RFsYKmtAqoa2erMGw_LY1VbQi2fxGlbC00fczYc,youtube#subscription,"{'publishedAt': '2018-07-28T10:49:46.874Z', 'title': '시간여행자', 'description': '이것은 시간을 쫓아 세계를 탐험하는 시간여행자의 기록이다', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UC16iTC43uespo7TqkSxybOA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-PzsxQB5dkiY/AAAAAAAAAAI/AAAAAAAAAAA/04aWMYr2dxI/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-PzsxQB5dkiY/AAAAAAAAAAI/AAAAAAAAAAA/04aWMYr2dxI/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-PzsxQB5dkiY/AAAAAAAAAAI/AAAAAAAAAAA/04aWMYr2dxI/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
173,리드무비,"◈ 비즈니스 문의/방송섭외/강연제안
jkproject@naver.com (부담없이 연락주세요^^)

기타 개인적인 문의에는 답변하지 않습니다. 

-----------------------------------------------------------------------------------------------------------------------------------

'영화를 읽고, 영화로 이끌다'  
리드무비입니다. 

리드무비는 
철저히 제 기준에 따른
좋은 영화, 재밌는 영화를 소개하고 리뷰합니다.

특정 영화나 장르에 편중하지 않고, 
되도록 다양한 작품을 다루겠습니다. 

거대 제작사와 배급사의 상영관 독점으로, 
대중들에게 잘 노출되지 않는 
작은 영화까지 적극 소개하겠습니다.

덧붙임
논리적인 비평 댓글과 반대 의견은 언제나 환영입니다. 

다만, 제 리뷰 및 해석과 
본인의 의견이 다르다는 이유로 싸지르는
인신공격성 악플이나 되도 않는 뻘소리 등은 
삭제 조치 및 차단한다는 것을 말씀 드립니다.

◈ 코너 소개 

【리드무비에세이】 
영화 속 주인공의 속마음을 들여다봅니다.

【리드무비클래식】 
죽기 전에 꼭 봐야할 인생영화를 소개합니다.


◈ 투네이션 후원
https://toon.at/donate/636620867222974450

2018.02.18  구독자 10만명 달성
2018.06.24  구독자 20만명 달성
2018.07.27  총 조회수 5,000만뷰 달성 (64개 동영상)
2019.01.09  구독자 30만명 달성
2020.02.27  총 조회수 1억뷰 달성 (115개 동영상)",UCU8H8oODmFTD2YqFvCCdQ6w,https://yt3.ggpht.com/-neIPRRYaln0/AAAAAAAAAAI/AAAAAAAAAAA/_pYDwkUqoCM/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/q7s5kdEqtdHm4oM65fgqwcj35VM""",XMm1RFsYKmsKG2GYc6kuBuqZtoVReZgCiobdrPVMk1E,youtube#subscription,"{'publishedAt': '2018-05-16T00:35:31.010Z', 'title': '리드무비', 'description': ""◈ 비즈니스 문의/방송섭외/강연제안\njkproject@naver.com (부담없이 연락주세요^^)\n\n기타 개인적인 문의에는 답변하지 않습니다. \n\n-----------------------------------------------------------------------------------------------------------------------------------\n\n'영화를 읽고, 영화로 이끌다'  \n리드무비입니다. \n\n리드무비는 \n철저히 제 기준에 따른\n좋은 영화, 재밌는 영화를 소개하고 리뷰합니다.\n\n특정 영화나 장르에 편중하지 않고, \n되도록 다양한 작품을 다루겠습니다. \n\n거대 제작사와 배급사의 상영관 독점으로, \n대중들에게 잘 노출되지 않는 \n작은 영화까지 적극 소개하겠습니다.\n\n덧붙임\n논리적인 비평 댓글과 반대 의견은 언제나 환영입니다. \n\n다만, 제 리뷰 및 해석과 \n본인의 의견이 다르다는 이유로 싸지르는\n인신공격성 악플이나 되도 않는 뻘소리 등은 \n삭제 조치 및 차단한다는 것을 말씀 드립니다.\n\n◈ 코너 소개 \n\n【리드무비에세이】 \n영화 속 주인공의 속마음을 들여다봅니다.\n\n【리드무비클래식】 \n죽기 전에 꼭 봐야할 인생영화를 소개합니다.\n\n\n◈ 투네이션 후원\nhttps://toon.at/donate/636620867222974450\n\n2018.02.18  구독자 10만명 달성\n2018.06.24  구독자 20만명 달성\n2018.07.27  총 조회수 5,000만뷰 달성 (64개 동영상)\n2019.01.09  구독자 30만명 달성\n2020.02.27  총 조회수 1억뷰 달성 (115개 동영상)"", 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCU8H8oODmFTD2YqFvCCdQ6w'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-neIPRRYaln0/AAAAAAAAAAI/AAAAAAAAAAA/_pYDwkUqoCM/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-neIPRRYaln0/AAAAAAAAAAI/AAAAAAAAAAA/_pYDwkUqoCM/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-neIPRRYaln0/AAAAAAAAAAI/AAAAAAAAAAA/_pYDwkUqoCM/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
174,KoreaUniv DSBA,고려대학교 산업경영공학 Data Science & Business Analytics Lab입니다.,UCPq01cgCcEwhXl7BvcwIQyg,https://yt3.ggpht.com/-MWZQBplDrmg/AAAAAAAAAAI/AAAAAAAAAAA/as5Q-hGKyRo/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/6HMpEhQsIu2IlBm7mNSH6uQWU7w""",XMm1RFsYKmsKG2GYc6kuBmoke65DFYscmzLlMl0McH0,youtube#subscription,"{'publishedAt': '2018-06-21T20:08:09.051Z', 'title': 'KoreaUniv DSBA', 'description': '고려대학교 산업경영공학 Data Science & Business Analytics Lab입니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCPq01cgCcEwhXl7BvcwIQyg'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-MWZQBplDrmg/AAAAAAAAAAI/AAAAAAAAAAA/as5Q-hGKyRo/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-MWZQBplDrmg/AAAAAAAAAAI/AAAAAAAAAAA/as5Q-hGKyRo/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-MWZQBplDrmg/AAAAAAAAAAI/AAAAAAAAAAA/as5Q-hGKyRo/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
